order_item_id,order_id,product_id,quantity,unit_price
20331,6756,766,1,29.21
20332,6757,1024,3,100.65
20333,6758,748,3,16.5
20334,6759,1333,2,46.04
20335,6759,1119,2,27.39
20336,6759,356,3,645.99
20337,6759,422,1,51.91
20338,6759,96,3,44.51
20339,6760,10,3,480.77
20340,6760,1003,3,605.85
20341,6760,340,3,44.11
20342,6760,437,3,64.49
20343,6761,922,1,24.35
20344,6761,738,2,269.03
20345,6761,178,1,11.83
20346,6761,65,1,5.01
20347,6762,364,2,47.16
20348,6762,164,3,20.05
20349,6762,79,3,11.64
20350,6762,981,3,160.99
20351,6763,263,3,47.49
20352,6763,1238,1,26.6
20353,6764,424,2,204.23
20354,6765,174,3,21.95
20355,6765,922,3,24.35
20356,6765,998,3,192.47
20357,6765,265,3,10.2
20358,6766,1112,2,31.75
20359,6766,644,3,810.48
20360,6766,467,1,22.59
20361,6767,1094,2,48.58
20362,6767,614,3,41.46
20363,6768,774,3,1293.09
20364,6769,486,2,15.58
20365,6769,485,1,230.31
20366,6769,176,1,45.42
20367,6769,978,1,10.84
20368,6770,1026,3,292.46
20369,6770,423,1,94.09
20370,6770,674,3,13.12
20371,6770,356,2,645.99
20372,6771,1361,3,37.96
20373,6772,83,2,805.75
20374,6772,989,2,222.23
20375,6772,979,3,1192.07
20376,6772,1395,3,577.02
20377,6772,475,1,73.61
20378,6773,870,1,58.6
20379,6773,474,1,26.46
20380,6773,997,3,568.42
20381,6773,71,3,1292.8
20382,6774,448,1,10.75
20383,6774,1034,1,17.17
20384,6775,89,1,15.75
20385,6775,703,3,38.81
20386,6775,210,1,1058.27
20387,6775,30,2,921.25
20388,6775,108,3,38.12
20389,6776,1496,1,7.11
20390,6777,141,1,2.96
20391,6777,1368,3,1248.56
20392,6777,374,3,19.27
20393,6777,136,1,239.89
20394,6777,518,1,248.64
20395,6778,1141,2,1100.81
20396,6778,1359,2,758.45
20397,6779,1334,3,61.15
20398,6779,1214,1,92.73
20399,6779,1386,3,6.84
20400,6779,1154,1,166.43
20401,6779,96,1,44.51
20402,6780,1369,3,104.06
20403,6781,1492,3,15.28
20404,6781,613,3,127.71
20405,6782,881,3,60.91
20406,6782,933,1,179.02
20407,6782,672,2,4.28
20408,6782,1016,3,85.75
20409,6783,566,3,1383.38
20410,6783,1479,1,735.97
20411,6783,71,1,1292.8
20412,6784,738,1,269.03
20413,6784,438,2,165.19
20414,6784,1428,1,33.05
20415,6784,409,1,11.92
20416,6784,1157,3,779.66
20417,6785,371,2,70.81
20418,6785,1076,1,39.4
20419,6785,1157,1,779.66
20420,6785,879,3,30.18
20421,6786,1063,3,69.15
20422,6786,151,3,282.14
20423,6786,468,2,3.69
20424,6786,668,2,146.94
20425,6786,1170,1,20.26
20426,6787,1286,1,59.78
20427,6788,1035,2,18.42
20428,6789,135,3,74.87
20429,6789,300,2,104.42
20430,6789,1247,2,39.96
20431,6790,732,2,97.95
20432,6790,16,1,292.32
20433,6790,810,2,19.01
20434,6790,309,2,47.1
20435,6790,309,3,47.1
20436,6791,1003,2,605.85
20437,6791,244,3,569.71
20438,6791,290,1,42.73
20439,6791,104,1,85.61
20440,6791,632,3,930.97
20441,6792,823,1,53.99
20442,6792,214,1,531.25
20443,6792,997,1,568.42
20444,6792,134,2,122.46
20445,6793,764,3,195.53
20446,6793,598,2,74.8
20447,6793,777,3,17.11
20448,6793,139,3,12.99
20449,6794,319,2,366.76
20450,6794,454,3,542.3
20451,6794,107,1,22.86
20452,6795,836,3,129.79
20453,6795,1370,3,1058.02
20454,6795,67,2,135.87
20455,6795,1471,3,152.88
20456,6795,953,1,13.95
20457,6796,1326,3,131.47
20458,6796,258,2,240.55
20459,6796,145,3,140.68
20460,6796,730,3,43.54
20461,6797,1080,2,1402.26
20462,6797,380,1,228.08
20463,6797,54,1,28.02
20464,6797,136,2,239.89
20465,6798,613,1,127.71
20466,6798,1290,1,18.92
20467,6799,324,1,52.72
20468,6799,1113,1,719.99
20469,6799,266,3,4.06
20470,6800,570,3,434.27
20471,6800,224,1,15.53
20472,6800,860,3,28.24
20473,6800,795,3,45.98
20474,6800,903,1,29.66
20475,6801,518,3,248.64
20476,6801,1114,3,36.45
20477,6801,45,1,18.57
20478,6801,683,2,1210.01
20479,6802,240,2,58.05
20480,6802,416,1,136.66
20481,6802,1406,3,2.78
20482,6803,980,3,1434.32
20483,6803,1408,1,929.19
20484,6803,220,3,83.21
20485,6803,398,3,23.0
20486,6804,246,3,22.88
20487,6805,383,3,71.26
20488,6805,437,1,64.49
20489,6806,536,2,188.26
20490,6807,502,3,25.89
20491,6807,1243,2,32.53
20492,6807,210,3,1058.27
20493,6807,702,1,125.96
20494,6807,407,2,241.74
20495,6808,363,1,10.44
20496,6808,1473,1,42.61
20497,6809,966,2,4.89
20498,6809,531,2,35.14
20499,6809,1360,2,10.04
20500,6810,793,3,156.46
20501,6810,705,2,127.34
20502,6810,1220,3,20.48
20503,6811,257,3,71.78
20504,6812,1174,1,67.95
20505,6812,710,3,713.93
20506,6812,1268,2,69.14
20507,6812,713,1,63.5
20508,6812,1129,2,150.56
20509,6813,379,2,97.48
20510,6814,658,1,11.37
20511,6814,544,1,10.58
20512,6814,1249,3,171.17
20513,6814,784,1,14.84
20514,6814,1269,2,4.35
20515,6815,816,3,11.11
20516,6815,1235,2,24.7
20517,6816,768,1,164.9
20518,6816,1133,3,12.24
20519,6816,1313,3,71.31
20520,6817,776,1,13.31
20521,6817,353,3,92.47
20522,6817,1491,2,347.69
20523,6818,493,1,2.42
20524,6818,1293,2,29.35
20525,6818,876,2,15.07
20526,6818,916,1,297.32
20527,6818,1253,1,534.04
20528,6819,1196,2,99.16
20529,6819,993,2,184.13
20530,6820,232,3,8.89
20531,6820,581,2,47.92
20532,6821,885,2,184.67
20533,6821,342,1,6.67
20534,6821,389,2,25.4
20535,6822,700,3,135.53
20536,6822,238,1,25.29
20537,6823,718,3,76.72
20538,6823,976,2,45.92
20539,6823,1094,1,48.58
20540,6824,863,2,42.43
20541,6825,1131,1,35.83
20542,6825,1171,3,90.37
20543,6826,381,2,103.64
20544,6826,824,1,347.95
20545,6827,1111,1,264.45
20546,6827,484,3,84.96
20547,6828,788,3,36.79
20548,6828,1177,1,37.84
20549,6828,1296,3,78.83
20550,6829,835,1,96.53
20551,6830,11,2,17.99
20552,6831,948,1,145.24
20553,6831,776,2,13.31
20554,6832,1436,3,91.15
20555,6832,815,3,128.41
20556,6832,120,2,191.33
20557,6833,1213,2,8.0
20558,6834,529,3,1124.49
20559,6834,248,1,14.78
20560,6834,31,3,35.93
20561,6834,494,3,90.54
20562,6835,1208,3,2.5
20563,6835,459,2,51.45
20564,6836,222,3,16.04
20565,6837,1290,1,18.92
20566,6837,1204,2,19.0
20567,6837,797,2,39.63
20568,6837,330,2,39.24
20569,6837,67,3,135.87
20570,6838,1467,2,8.8
20571,6838,1206,2,54.94
20572,6838,849,1,22.44
20573,6838,597,3,191.33
20574,6838,586,2,9.79
20575,6839,192,3,9.62
20576,6839,858,1,2.64
20577,6839,435,1,157.07
20578,6840,878,2,4.08
20579,6840,41,2,1458.99
20580,6840,1097,2,1277.44
20581,6841,352,2,286.52
20582,6841,1086,3,1315.81
20583,6841,1145,2,34.18
20584,6842,562,1,205.06
20585,6842,816,2,11.11
20586,6842,482,2,168.15
20587,6842,1469,2,227.73
20588,6843,1010,1,897.27
20589,6843,1083,3,24.93
20590,6843,809,1,17.79
20591,6843,1384,2,43.35
20592,6843,1241,1,267.16
20593,6844,1063,3,69.15
20594,6844,229,3,92.59
20595,6844,699,2,46.84
20596,6844,975,2,8.13
20597,6844,851,1,33.91
20598,6845,885,3,184.67
20599,6845,705,3,127.34
20600,6845,675,2,144.12
20601,6846,585,1,192.26
20602,6847,1034,1,17.17
20603,6847,134,3,122.46
20604,6847,1131,1,35.83
20605,6847,673,1,98.59
20606,6847,714,2,37.09
20607,6848,696,2,179.85
20608,6848,1387,3,21.06
20609,6848,1314,3,840.73
20610,6849,244,1,569.71
20611,6850,634,2,181.04
20612,6851,283,2,1160.27
20613,6851,442,2,36.38
20614,6851,1092,1,61.68
20615,6851,1074,3,262.31
20616,6851,1013,3,16.88
20617,6852,101,3,4.69
20618,6853,585,1,192.26
20619,6853,264,1,31.04
20620,6853,1036,2,45.67
20621,6854,576,1,98.08
20622,6855,178,1,11.83
20623,6855,169,3,14.99
20624,6855,1424,1,172.03
20625,6856,340,3,44.11
20626,6857,921,2,87.13
20627,6858,490,2,79.08
20628,6859,1371,2,1072.02
20629,6859,1010,3,897.27
20630,6859,422,2,51.91
20631,6859,199,2,654.47
20632,6860,295,1,10.26
20633,6861,112,3,83.01
20634,6861,1065,3,118.5
20635,6861,537,3,34.2
20636,6861,1399,1,12.64
20637,6862,1344,2,37.46
20638,6862,1011,3,134.19
20639,6862,38,3,55.13
20640,6862,891,3,163.11
20641,6862,733,2,72.06
20642,6863,327,3,256.83
20643,6863,876,3,15.07
20644,6864,191,1,180.72
20645,6864,1041,2,11.32
20646,6864,623,1,30.18
20647,6864,417,3,25.29
20648,6865,1079,3,187.68
20649,6865,1269,1,4.35
20650,6865,719,2,893.38
20651,6865,1453,3,70.6
20652,6866,323,3,291.06
20653,6866,31,1,35.93
20654,6866,16,2,292.32
20655,6867,617,1,158.66
20656,6868,105,2,60.01
20657,6868,1087,3,164.47
20658,6869,227,2,223.28
20659,6870,492,1,31.44
20660,6870,759,3,43.62
20661,6870,681,3,35.54
20662,6870,637,2,93.66
20663,6871,1402,3,1352.51
20664,6871,427,2,153.88
20665,6871,392,3,101.5
20666,6872,865,3,165.48
20667,6873,229,3,92.59
20668,6873,505,2,248.33
20669,6873,391,3,16.14
20670,6873,371,1,70.81
20671,6874,127,3,1326.56
20672,6874,1482,1,1276.94
20673,6874,1435,3,439.82
20674,6874,125,1,137.24
20675,6875,136,1,239.89
20676,6875,194,3,48.48
20677,6875,729,3,49.64
20678,6876,789,3,76.32
20679,6876,609,1,100.95
20680,6876,1019,2,1300.97
20681,6877,1440,1,15.7
20682,6877,697,3,105.3
20683,6877,771,3,80.29
20684,6878,933,2,179.02
20685,6878,532,2,57.23
20686,6878,1127,3,87.98
20687,6878,834,1,321.64
20688,6879,705,1,127.34
20689,6879,429,3,112.47
20690,6879,1004,2,455.64
20691,6879,311,3,32.77
20692,6879,476,1,87.24
20693,6880,355,2,67.95
20694,6881,1262,3,75.67
20695,6882,391,1,16.14
20696,6882,230,1,225.61
20697,6882,334,2,93.76
20698,6882,1251,3,1459.19
20699,6883,1459,1,98.64
20700,6883,457,2,572.37
20701,6883,291,2,21.02
20702,6883,187,1,102.44
20703,6883,734,2,5.33
20704,6884,912,2,370.87
20705,6884,419,2,16.99
20706,6885,975,2,8.13
20707,6885,1159,2,44.87
20708,6885,1464,3,94.45
20709,6885,1387,1,21.06
20710,6885,126,2,53.0
20711,6886,1062,1,48.05
20712,6886,821,1,1023.17
20713,6886,1176,3,977.61
20714,6886,719,3,893.38
20715,6887,1424,1,172.03
20716,6887,1162,3,63.02
20717,6887,215,1,15.38
20718,6887,1117,2,135.02
20719,6888,1106,1,243.09
20720,6888,541,1,810.59
20721,6888,403,1,24.17
20722,6888,308,3,10.92
20723,6888,1246,2,800.71
20724,6889,1302,2,16.79
20725,6889,354,2,178.3
20726,6889,413,2,12.16
20727,6889,470,1,60.73
20728,6889,661,1,33.1
20729,6890,150,1,292.89
20730,6890,1310,2,10.29
20731,6890,1372,2,553.52
20732,6890,878,2,4.08
20733,6890,10,3,480.77
20734,6891,132,1,8.56
20735,6891,77,2,9.44
20736,6891,1348,2,323.39
20737,6891,1454,3,282.83
20738,6891,723,1,941.9
20739,6892,660,1,932.24
20740,6893,158,3,18.66
20741,6894,429,3,112.47
20742,6895,497,3,104.95
20743,6895,46,2,664.16
20744,6895,1305,2,34.41
20745,6896,544,3,10.58
20746,6897,1087,2,164.47
20747,6897,671,3,182.09
20748,6897,821,1,1023.17
20749,6897,211,1,15.75
20750,6898,879,2,30.18
20751,6898,28,3,73.31
20752,6898,606,2,847.86
20753,6898,1252,3,40.29
20754,6898,802,1,205.61
20755,6899,1092,2,61.68
20756,6899,117,2,43.33
20757,6899,463,3,242.42
20758,6899,745,1,17.64
20759,6899,1102,1,25.85
20760,6900,578,2,284.67
20761,6901,825,2,12.99
20762,6901,535,1,828.97
20763,6902,1029,1,17.66
20764,6902,725,2,93.28
20765,6902,463,1,242.42
20766,6902,949,2,12.06
20767,6902,557,3,83.21
20768,6903,1152,3,158.97
20769,6904,983,2,629.05
20770,6904,50,1,43.15
20771,6905,756,3,174.13
20772,6905,869,2,40.89
20773,6906,1326,2,131.47
20774,6906,585,3,192.26
20775,6906,669,3,12.82
20776,6907,1101,3,6.69
20777,6907,178,2,11.83
20778,6907,609,2,100.95
20779,6907,425,2,48.16
20780,6907,904,3,29.9
20781,6908,178,1,11.83
20782,6908,259,3,122.36
20783,6908,579,2,104.8
20784,6908,820,3,196.59
20785,6909,115,3,185.25
20786,6909,163,2,23.56
20787,6909,1079,3,187.68
20788,6909,28,2,73.31
20789,6909,1170,2,20.26
20790,6910,798,1,250.6
20791,6910,782,3,106.75
20792,6910,98,2,63.49
20793,6910,157,1,19.43
20794,6911,1195,2,74.37
20795,6911,714,2,37.09
20796,6912,1287,2,84.04
20797,6912,575,1,167.27
20798,6913,217,1,174.48
20799,6913,1421,3,4.56
20800,6913,278,3,19.26
20801,6914,1434,1,1153.72
20802,6915,637,1,93.66
20803,6915,310,1,100.22
20804,6915,998,3,192.47
20805,6915,92,2,7.29
20806,6915,647,2,42.59
20807,6916,808,2,150.6
20808,6916,892,3,15.44
20809,6917,1296,1,78.83
20810,6917,222,1,16.04
20811,6917,1388,3,79.67
20812,6917,849,3,22.44
20813,6917,171,2,31.38
20814,6918,129,1,502.21
20815,6918,933,1,179.02
20816,6918,234,1,92.31
20817,6918,298,1,42.26
20818,6919,565,2,156.54
20819,6919,245,3,79.99
20820,6919,925,3,3.04
20821,6919,979,2,1192.07
20822,6920,536,3,188.26
20823,6920,546,3,31.57
20824,6920,1034,3,17.17
20825,6920,1171,3,90.37
20826,6921,1330,1,1156.36
20827,6921,641,2,958.73
20828,6921,1119,2,27.39
20829,6922,232,3,8.89
20830,6922,818,3,285.05
20831,6923,1408,2,929.19
20832,6923,232,1,8.89
20833,6923,161,3,844.33
20834,6923,1234,1,28.94
20835,6924,1107,3,29.06
20836,6924,906,3,4.08
20837,6925,1372,2,553.52
20838,6925,516,1,21.4
20839,6926,654,2,166.55
20840,6926,437,3,64.49
20841,6926,810,3,19.01
20842,6926,201,3,28.74
20843,6927,1156,2,251.64
20844,6927,336,2,156.04
20845,6927,1190,1,48.27
20846,6927,1154,3,166.43
20847,6927,1141,1,1100.81
20848,6928,1154,2,166.43
20849,6928,602,3,264.28
20850,6929,56,2,74.92
20851,6930,1182,1,67.88
20852,6930,873,3,27.59
20853,6930,612,3,95.77
20854,6930,292,2,18.96
20855,6931,345,2,84.98
20856,6931,1420,1,3.17
20857,6931,1316,2,101.03
20858,6931,530,3,153.6
20859,6932,1110,3,86.12
20860,6932,915,3,2.77
20861,6932,1209,2,13.34
20862,6933,1157,2,779.66
20863,6933,1460,1,26.68
20864,6933,950,3,91.57
20865,6934,1002,2,9.14
20866,6934,512,3,42.55
20867,6934,1040,1,35.29
20868,6934,339,3,17.89
20869,6934,1296,3,78.83
20870,6935,235,3,275.53
20871,6935,807,2,49.11
20872,6935,455,1,27.61
20873,6935,181,3,155.43
20874,6936,1411,1,47.36
20875,6936,1150,3,86.43
20876,6936,538,2,113.12
20877,6937,592,2,9.68
20878,6937,561,2,25.32
20879,6938,1308,3,282.9
20880,6939,422,3,51.91
20881,6939,483,2,50.43
20882,6939,494,2,90.54
20883,6939,202,3,4.56
20884,6939,720,3,9.11
20885,6940,829,2,68.94
20886,6940,668,1,146.94
20887,6940,300,3,104.42
20888,6941,849,3,22.44
20889,6941,1379,3,20.79
20890,6941,966,2,4.89
20891,6941,555,1,88.69
20892,6942,480,3,18.46
20893,6942,903,1,29.66
20894,6942,389,3,25.4
20895,6943,41,3,1458.99
20896,6943,153,3,43.43
20897,6943,603,1,94.32
20898,6944,30,3,921.25
20899,6945,994,3,2.8
20900,6945,348,1,180.3
20901,6945,424,2,204.23
20902,6945,1403,1,171.22
20903,6946,783,3,1096.96
20904,6946,1214,1,92.73
20905,6947,27,2,155.17
20906,6948,168,3,37.43
20907,6948,170,3,154.66
20908,6949,863,3,42.43
20909,6949,347,1,167.31
20910,6949,1148,2,11.6
20911,6950,819,2,509.29
20912,6950,863,2,42.43
20913,6950,1043,2,133.02
20914,6950,908,1,77.93
20915,6951,1444,2,76.17
20916,6951,857,3,96.82
20917,6951,934,1,18.46
20918,6951,287,1,8.74
20919,6951,1248,2,46.62
20920,6952,697,1,105.3
20921,6952,1257,2,12.85
20922,6952,245,1,79.99
20923,6952,466,1,808.61
20924,6953,1352,2,1191.21
20925,6953,687,2,46.16
20926,6953,1250,3,14.94
20927,6954,1161,3,30.28
20928,6955,1226,1,455.26
20929,6955,1173,3,12.88
20930,6955,410,1,363.67
20931,6956,760,1,16.74
20932,6956,1079,3,187.68
20933,6956,1043,3,133.02
20934,6957,1274,2,311.27
20935,6957,182,3,136.68
20936,6958,903,3,29.66
20937,6959,245,1,79.99
20938,6960,1278,1,29.22
20939,6960,203,3,167.03
20940,6960,847,2,86.11
20941,6960,527,3,8.76
20942,6960,1348,2,323.39
20943,6961,1162,3,63.02
20944,6961,746,2,15.48
20945,6961,281,1,52.64
20946,6961,359,3,18.46
20947,6961,1042,1,7.46
20948,6962,516,3,21.4
20949,6962,1322,3,167.51
20950,6962,1456,3,111.78
20951,6962,500,3,37.52
20952,6963,1058,1,15.31
20953,6964,1166,2,29.62
20954,6964,989,3,222.23
20955,6964,1030,2,132.78
20956,6965,1311,1,21.5
20957,6965,207,3,389.21
20958,6965,1326,1,131.47
20959,6965,820,2,196.59
20960,6966,287,1,8.74
20961,6966,54,1,28.02
20962,6966,137,3,121.07
20963,6967,254,1,32.3
20964,6967,1292,2,16.13
20965,6967,1152,3,158.97
20966,6968,9,1,54.68
20967,6968,31,2,35.93
20968,6969,223,1,817.73
20969,6969,444,2,199.89
20970,6969,1022,1,79.22
20971,6970,994,3,2.8
20972,6970,427,2,153.88
20973,6971,988,1,14.24
20974,6972,1256,1,1241.09
20975,6972,540,3,237.53
20976,6972,203,3,167.03
20977,6973,245,2,79.99
20978,6974,416,1,136.66
20979,6974,62,3,48.61
20980,6975,1109,2,99.87
20981,6975,1276,1,205.71
20982,6975,1232,3,63.18
20983,6975,381,3,103.64
20984,6976,1113,2,719.99
20985,6976,1222,1,9.04
20986,6976,1226,1,455.26
20987,6977,1422,2,54.59
20988,6977,171,3,31.38
20989,6977,952,1,4.2
20990,6977,163,1,23.56
20991,6978,679,3,39.01
20992,6979,1250,1,14.94
20993,6979,993,3,184.13
20994,6979,1287,1,84.04
20995,6980,1286,3,59.78
20996,6981,96,2,44.51
20997,6981,1026,3,292.46
20998,6981,1274,1,311.27
20999,6981,611,3,183.29
21000,6981,1195,3,74.37
21001,6982,1053,3,135.55
21002,6982,27,1,155.17
21003,6982,1389,3,37.58
21004,6983,1418,3,3.8
21005,6983,142,2,421.1
21006,6984,964,2,32.61
21007,6984,1025,2,81.11
21008,6984,68,2,237.83
21009,6984,882,3,84.52
21010,6984,61,1,130.55
21011,6985,922,3,24.35
21012,6985,52,3,6.11
21013,6985,1234,2,28.94
21014,6985,705,1,127.34
21015,6986,571,2,240.0
21016,6986,980,1,1434.32
21017,6986,1397,2,13.86
21018,6987,1381,1,566.05
21019,6988,341,3,76.37
21020,6988,688,2,16.62
21021,6988,41,2,1458.99
21022,6988,1430,2,127.74
21023,6989,878,2,4.08
21024,6990,1458,2,11.88
21025,6990,1427,3,252.52
21026,6991,323,2,291.06
21027,6991,233,2,278.35
21028,6992,513,3,168.7
21029,6992,751,3,15.12
21030,6992,985,1,12.44
21031,6992,926,1,1064.64
21032,6993,1145,3,34.18
21033,6994,1101,3,6.69
21034,6994,875,1,13.95
21035,6994,1295,2,124.45
21036,6994,980,1,1434.32
21037,6995,1322,1,167.51
21038,6996,575,3,167.27
21039,6997,1487,3,81.08
21040,6997,748,1,16.5
21041,6998,792,3,155.07
21042,6998,330,1,39.24
21043,6998,1429,1,42.23
21044,6998,586,2,9.79
21045,6998,45,3,18.57
21046,6999,894,3,14.36
21047,7000,1131,2,35.83
21048,7000,1339,3,152.46
21049,7000,1087,1,164.47
21050,7001,431,3,9.1
21051,7001,79,3,11.64
21052,7001,1073,1,13.03
21053,7001,27,1,155.17
21054,7001,433,3,1295.66
21055,7002,1229,3,307.9
21056,7002,1039,1,43.18
21057,7002,169,3,14.99
21058,7002,266,2,4.06
21059,7003,1362,3,274.2
21060,7003,669,3,12.82
21061,7003,693,2,198.08
21062,7003,231,2,211.94
21063,7003,501,2,25.07
21064,7004,22,2,46.28
21065,7004,1284,3,179.82
21066,7005,305,1,71.82
21067,7005,232,1,8.89
21068,7005,1315,3,93.29
21069,7006,41,1,1458.99
21070,7006,965,2,17.3
21071,7006,710,2,713.93
21072,7006,891,3,163.11
21073,7007,627,3,40.38
21074,7008,796,3,1360.45
21075,7008,797,3,39.63
21076,7008,665,2,177.82
21077,7008,1048,3,726.26
21078,7009,404,2,1200.22
21079,7009,1053,2,135.55
21080,7009,1322,3,167.51
21081,7010,856,1,7.99
21082,7010,59,3,99.4
21083,7010,615,1,1433.46
21084,7011,180,2,48.71
21085,7011,1227,2,2.09
21086,7011,534,3,553.23
21087,7011,487,1,14.86
21088,7011,504,1,1414.04
21089,7012,341,2,76.37
21090,7012,372,2,47.72
21091,7012,1027,3,13.68
21092,7013,1128,3,804.85
21093,7013,902,3,11.71
21094,7013,1489,3,8.24
21095,7014,694,2,292.12
21096,7014,164,1,20.05
21097,7014,928,3,15.64
21098,7014,396,2,47.83
21099,7014,126,3,53.0
21100,7015,1460,1,26.68
21101,7015,894,2,14.36
21102,7015,21,2,2.94
21103,7015,820,2,196.59
21104,7015,869,3,40.89
21105,7016,1114,1,36.45
21106,7016,641,1,958.73
21107,7016,61,1,130.55
21108,7017,72,2,1447.23
21109,7017,1314,2,840.73
21110,7017,783,3,1096.96
21111,7017,373,2,39.33
21112,7017,581,1,47.92
21113,7018,950,2,91.57
21114,7018,1180,3,40.53
21115,7018,284,3,922.64
21116,7018,853,3,44.9
21117,7019,1343,3,9.62
21118,7019,723,1,941.9
21119,7019,1086,3,1315.81
21120,7019,101,2,4.69
21121,7019,834,2,321.64
21122,7020,1368,2,1248.56
21123,7020,1136,3,23.24
21124,7021,676,1,77.48
21125,7022,925,3,3.04
21126,7022,204,3,14.92
21127,7023,272,1,1138.14
21128,7023,1018,2,13.7
21129,7023,399,1,43.45
21130,7023,1428,2,33.05
21131,7023,169,2,14.99
21132,7024,837,2,5.8
21133,7025,751,3,15.12
21134,7025,1266,1,1475.53
21135,7025,946,1,1200.6
21136,7025,877,1,146.95
21137,7026,405,2,19.97
21138,7026,548,3,29.13
21139,7026,1300,1,19.26
21140,7026,647,1,42.59
21141,7027,313,2,1252.48
21142,7027,1098,3,18.12
21143,7027,994,1,2.8
21144,7027,486,3,15.58
21145,7027,1323,2,69.72
21146,7028,427,1,153.88
21147,7029,1087,2,164.47
21148,7029,527,3,8.76
21149,7029,1065,3,118.5
21150,7029,1194,2,43.56
21151,7030,569,2,8.65
21152,7031,687,2,46.16
21153,7032,1181,2,31.2
21154,7033,1285,2,29.48
21155,7033,662,2,40.86
21156,7033,1232,3,63.18
21157,7033,559,1,197.24
21158,7033,199,2,654.47
21159,7034,1080,1,1402.26
21160,7034,1270,3,28.21
21161,7034,763,3,84.0
21162,7035,1456,1,111.78
21163,7035,570,3,434.27
21164,7035,210,2,1058.27
21165,7036,1236,2,188.73
21166,7036,129,2,502.21
21167,7036,1260,1,83.45
21168,7036,926,2,1064.64
21169,7036,292,1,18.96
21170,7037,58,2,95.22
21171,7038,579,1,104.8
21172,7038,115,2,185.25
21173,7038,985,1,12.44
21174,7038,656,1,48.31
21175,7039,1423,3,268.39
21176,7039,300,3,104.42
21177,7039,1128,1,804.85
21178,7039,890,3,16.46
21179,7040,165,1,232.0
21180,7041,87,1,7.81
21181,7042,835,3,96.53
21182,7042,1434,1,1153.72
21183,7042,700,3,135.53
21184,7042,1430,3,127.74
21185,7043,1299,3,60.39
21186,7043,538,1,113.12
21187,7043,1321,2,3.59
21188,7044,1091,3,923.92
21189,7044,222,1,16.04
21190,7044,1206,2,54.94
21191,7044,1319,2,279.44
21192,7045,636,2,617.36
21193,7045,57,2,182.24
21194,7045,786,2,25.71
21195,7046,884,2,136.85
21196,7046,380,1,228.08
21197,7046,1454,1,282.83
21198,7046,214,3,531.25
21199,7046,1159,2,44.87
21200,7047,1358,2,38.39
21201,7048,411,3,197.29
21202,7048,305,2,71.82
21203,7048,840,2,1188.41
21204,7049,422,3,51.91
21205,7049,198,2,884.58
21206,7049,748,1,16.5
21207,7050,885,1,184.67
21208,7050,461,2,5.58
21209,7051,581,1,47.92
21210,7051,258,3,240.55
21211,7051,33,3,1389.45
21212,7051,1376,3,11.6
21213,7051,273,1,10.02
21214,7052,973,3,94.52
21215,7052,197,2,218.4
21216,7052,1492,1,15.28
21217,7052,1263,2,78.35
21218,7052,613,3,127.71
21219,7053,1381,3,566.05
21220,7053,1179,2,37.61
21221,7053,15,3,990.32
21222,7053,1479,1,735.97
21223,7053,1190,1,48.27
21224,7054,1401,3,49.32
21225,7054,1023,2,48.5
21226,7054,351,3,26.19
21227,7054,583,2,22.21
21228,7054,219,3,17.62
21229,7055,598,1,74.8
21230,7056,793,3,156.46
21231,7056,860,2,28.24
21232,7056,360,2,37.85
21233,7056,343,1,174.91
21234,7057,558,3,6.42
21235,7057,95,1,16.88
21236,7057,1259,2,230.25
21237,7058,1026,1,292.46
21238,7059,247,2,47.69
21239,7059,102,3,18.84
21240,7059,290,3,42.73
21241,7059,1075,2,279.14
21242,7060,857,1,96.82
21243,7061,1423,3,268.39
21244,7061,231,1,211.94
21245,7061,565,2,156.54
21246,7062,938,3,71.66
21247,7063,1455,1,47.8
21248,7063,1225,3,143.93
21249,7064,1445,2,657.06
21250,7064,77,3,9.44
21251,7065,631,1,1374.94
21252,7065,498,2,13.21
21253,7065,95,3,16.88
21254,7065,1280,1,88.47
21255,7065,1044,1,616.92
21256,7066,742,2,33.78
21257,7067,70,1,98.98
21258,7067,65,1,5.01
21259,7067,1382,3,25.78
21260,7068,160,3,166.19
21261,7068,1399,2,12.64
21262,7069,847,2,86.11
21263,7070,1013,1,16.88
21264,7070,1075,1,279.14
21265,7070,998,3,192.47
21266,7070,103,2,192.58
21267,7071,435,2,157.07
21268,7072,1308,3,282.9
21269,7072,841,1,48.05
21270,7072,437,1,64.49
21271,7072,686,2,20.61
21272,7072,143,1,173.59
21273,7073,210,3,1058.27
21274,7073,45,2,18.57
21275,7073,770,1,94.74
21276,7073,469,1,133.46
21277,7074,1303,2,398.0
21278,7074,1386,2,6.84
21279,7074,224,3,15.53
21280,7075,344,1,75.33
21281,7075,455,1,27.61
21282,7075,801,2,26.55
21283,7075,719,2,893.38
21284,7076,1325,1,26.12
21285,7076,1345,3,8.69
21286,7076,46,1,664.16
21287,7077,1322,3,167.51
21288,7078,1276,2,205.71
21289,7078,256,1,6.62
21290,7078,553,1,17.77
21291,7079,385,1,1486.37
21292,7079,910,1,131.79
21293,7079,510,1,11.51
21294,7080,743,1,268.5
21295,7080,381,1,103.64
21296,7081,812,2,47.44
21297,7081,995,1,133.4
21298,7082,1231,3,195.7
21299,7083,776,1,13.31
21300,7083,1229,3,307.9
21301,7083,874,2,17.22
